portal,published_date,author,headline,url_link,sentiment_label,sentiment_score
The Week,11-09-2024,PTI,Afghanistan-New Zealand Test: Day 3 abandoned due to rain,https://www.theweek.in/news/sports/2024/09/11/afghanistan-new-zealand-test-day-3-abandoned-due-to-rain.html,Negative,0.5667110681533813
The Week,11-09-2024,Web Desk,Indian Air Force ready for 'Exercise Eastern Bridge' with Royal Oman Air Force,https://www.theweek.in/news/defence/2024/09/11/indian-air-force-ready-for-exercise-eastern-bridge-with-royal-oman-air-force.html,Neutral,0.9727116823196412
The Week,11-09-2024,Web Desk,"India's defence, aerospace capabilities set for greater heights with Lockheed Martin-Tata teaming up deal",https://www.theweek.in/news/defence/2024/09/11/indias-defence-aerospace-capabilities-set-for-greater-heights-with-lockheed-martin-tata-teaming-up-deal.html,Positive,0.8399170637130737
The Week,11-09-2024,Web Desk,"Taylor Swift 'will pay for it', says Donald Trump after singer backs Kamala Harris for US Presidency",https://www.theweek.in/news/world/2024/09/11/taylor-swift-will-pay-for-it-says-donald-trump-after-singer-backs-kamala-harris-for-us-presidency.html,Neutral,0.8548014760017395
The Week,11-09-2024,Web Desk,Bangladesh angry at India over 'border killings' but won't 'escalate it to war',https://www.theweek.in/news/world/2024/09/11/bangladesh-calls-on-india-to-take-border-killings-seriously-but-wont-escalate-this-into-a-war.html,Negative,0.94758540391922
The Week,11-09-2024,Nachiket Kelkar,Tata Steel's plans for green transition in Wales get a boost; UK govt signs GBP 500 mn grant funding agreement,https://www.theweek.in/news/biz-tech/2024/09/11/tata-steels-plans-to-transition-to-green-steel-in-wales-get-a-boost.html,Positive,0.7080074548721313
The Week,11-09-2024,Abhinav Singh,"Byju's troubles far from over; over 6,000 current and former employees get I-T notice for ‘unpaid’ TDS",https://www.theweek.in/news/biz-tech/2024/09/11/byjus-troubles-far-from-over-over-6000-current-and-former-employees-get-i-t-notice-for-unpaid-tds.html,Negative,0.9431763887405396
The Week,11-09-2024,Shyla Jovita Abraham,How anger can hurt your heart,https://www.theweek.in/news/health/2024/09/11/how-anger-can-hurt-your-heart.html,Negative,0.9588207006454468
The Week,11-09-2024,PTI,Centre approves commencement of MBBS programmes at 5 new medical colleges in UP,https://www.theweek.in/wire-updates/national/2024/09/11/des76-up-medical-seats.html,Positive,0.7253386378288269
The Week,11-09-2024,PTI,Pro-BJP intellectuals rally in Kolkata to protest RG Kar case,https://www.theweek.in/wire-updates/national/2024/09/11/cal40-wb-doctor-bjp-intellectual-rally.html,Neutral,0.6844969391822815
The Week,11-09-2024,PTI,Will write to Odisha CM to provide 27pc reservation to OBC students in higher education  Athawale,https://www.theweek.in/wire-updates/national/2024/09/11/cal42-od-obc-reservation.html,Neutral,0.9202945232391356
The Week,11-09-2024,PTI,Top RSS leaders to visit northwest Rajasthan  interact with workers,https://www.theweek.in/wire-updates/national/2024/09/11/des75--rj-bhagwat.html,Neutral,0.9721420407295228
The Week,11-09-2024,PTI,Siddaramaiah writes to CMs of 8 states on unfair devolution of taxes by Centre,https://www.theweek.in/wire-updates/national/2024/09/11/mds21-ka-cms-tax-siddaramaiah.html,Negative,0.7573825716972351
The Week,11-09-2024,PTI,Want good relation with India but it should be on basis of 'fairness and equality'  says Yunus,https://www.theweek.in/wire-updates/international/2024/09/11/fgn69-bangla-yunus-2ndld-address.html,Positive,0.7904349565505981
The Week,11-09-2024,PTI,US announces  700 million in aid for Ukraine's energy grid and more,https://www.theweek.in/wire-updates/international/2024/09/11/fgn71-us-ukraine-aid.html,Positive,0.5336602330207825
The Week,11-09-2024,PTI,EAM Jaishankar calls on German Chancellor Olaf Scholz  conveys personal greetings of PM Modi,https://www.theweek.in/wire-updates/international/2024/09/11/fgn70-germany-ld-jaishankar.html,Positive,0.5926453471183777
The Week,11-09-2024,PTI,PM Oli says rivalry among major powers has gradual impacts on Nepal,https://www.theweek.in/wire-updates/international/2024/09/11/fgn64-nepal-oli-nsc.html,Neutral,0.9220268726348876
The Week,11-09-2024,PTI,Pak NA speaker suspends 5 security officials following arrest of opposition lawmakers,https://www.theweek.in/wire-updates/international/2024/09/11/fgn66-pak-lawmakers-ld-arrest.html,Negative,0.6032992601394653
The Week,11-09-2024,PTI,Actor Malaika Arora's stepfather commits suicide by jumping off Mumbai building,https://www.theweek.in/wire-updates/entertainment/2024/09/11/bom30-mh-malaika-stepfather-4thld-suicide.html,Negative,0.8926187753677368
The Week,11-09-2024,PTI,Aarti on Jayam Ravi's separation announcement  Decision to walk out of marriage is purely one sided,https://www.theweek.in/wire-updates/entertainment/2024/09/11/ent8-jayam-ravi-wife-statement.html,Neutral,0.6529321074485779
The Week,11-09-2024,PTI,Actor Malaika Arora's stepfather dies by suicide in Mumbai  Police,https://www.theweek.in/wire-updates/entertainment/2024/09/11/bom11-mh-malaika-stepfather-ld-suicide--corrected.html,Negative,0.8673403263092041
The Week,11-09-2024,PTI,Srihari Natraj wins  Tamil Nadu quartet breaks mixed 4x100m medley record,https://www.theweek.in/wire-updates/sports/2024/09/11/spd16-spo-swimming-nationals.html,Positive,0.6711205840110779
The Week,11-09-2024,PTI,Asian Cricket Council to start U-19 Women's T20 Asia Cup,https://www.theweek.in/wire-updates/sports/2024/09/11/spf23-spo-cri-acc-u19-wom.html,Neutral,0.9825094938278198
The Week,11-09-2024,PTI,Haryana  Odisha  Karnataka  Delhi  Tamil Nadu win,https://www.theweek.in/wire-updates/sports/2024/09/11/spd15-spo-hock-junior.html,Neutral,0.597350537776947
The Week,11-09-2024,PTI,Allocated over 1000 million rupees in grants to various NSFs  claims PSB,https://www.theweek.in/wire-updates/sports/2024/09/11/spf21-spo-cri-psb-grants.html,Neutral,0.9777542352676392
The Week,11-09-2024,PTI,AFI to rejig qualification system  domestic calendar from 2025 season,https://www.theweek.in/wire-updates/sports/2024/09/11/spd14-spo-ath-afi.html,Neutral,0.9770523309707642
The Week,11-09-2024,PTI,Ola Electric condemns arson incident at Kalburgi showroom,https://www.theweek.in/wire-updates/business/2024/09/11/dcm103-biz-showroom-fire-ola.html,Negative,0.9236187934875488
The Week,11-09-2024,PTI,Punjab finance minister seeks GST compensation to offset revenue loss,https://www.theweek.in/wire-updates/business/2024/09/11/nrg15-pb-gst-compensation.html,Neutral,0.9131020307540894
The Week,11-09-2024,PTI,PM to inaugurate metro rail extension linking Ahmedabad to Gandhinagar on Sep 16,https://www.theweek.in/wire-updates/business/2024/09/11/bom32-gj-pm-metro.html,Neutral,0.8325160145759583
The Week,11-09-2024,PTI,Karnataka seeks Centre's support for industrial growth  invites foreign investors,https://www.theweek.in/wire-updates/business/2024/09/11/dcm99-biz-karnataka-investment.html,Positive,0.5882136821746826
The Week,11-09-2024,PTI,Govt approves two schemes with outlay of Rs 14 335 crore to promote EVs,https://www.theweek.in/wire-updates/business/2024/09/11/del121-cab-ld-ev-scheme.html,Neutral,0.5037521123886108
The Week,11-09-2024,Web Desk,"Malaika Arora's father Anil Arora's suicide note not found yet, Mumbai Police probing all angles",https://www.theweek.in/news/entertainment/2024/09/11/malaika-arora-s-father-anil-arora-s-suicide-note-not-found-yet-mumbai-police-probing-all-angles.html,Neutral,0.6318269371986389
The Week,11-09-2024,Web Desk,'Without my consent': Aarti Ravi says Jayam Ravi 'blindsided' her with divorce announcement,https://www.theweek.in/news/entertainment/2024/09/11/without-my-consent-aarti-ravi-says-jayam-ravi-blindsided-her-with-divorce-announcement.html,Neutral,0.8583203554153442
The Week,11-09-2024,Web Desk,Mollywood sex scandal: Women in Cinema Collective members meet CM Pinarayi Vijayan,https://www.theweek.in/news/entertainment/2024/09/11/mollywood-sex-scandal-women-in-cinema-collective-members-meet-cm-pinarayi-vijayan.html,Neutral,0.9796605706214904
National Herald,11-09-2024,NH Political Bureau,Haryana assembly polls: 'Cow vigilante' Bittu Bajrangi contesting for Faridabad?,https://nationalheraldindia.com/national/haryana-assembly-polls-cow-vigilante-bittu-bajrangi-files-nomination-from-nit-faridabad,Neutral,0.96347314119339
National Herald,11-09-2024,PTI,"Shimla mosque dispute: Protestors break barricades, clash with police",https://nationalheraldindia.com/national/shimla-mosque-dispute-protestors-break-barricades-clash-with-police,Negative,0.7708097100257874
Telegraph India,11-09-2024,PTI,Punjab: Government doctors to suspend outpatient department (OPD) services from September 12,https://www.telegraphindia.com/india/punjab-government-doctors-to-suspend-outpatient-department-opd-services-from-september-12/cid/2047371,Negative,0.5518977046012878
Telegraph India,11-09-2024,PTI,FIR filed against two contractors on complaint from Gurugram municipal body following waterlogging,https://www.telegraphindia.com/india/fir-filed-against-two-contractors-on-complaint-from-gurugram-municipal-body-following-waterlogging/cid/2047370,Neutral,0.946557343006134
Telegraph India,11-09-2024,PTI,"Madhya Pradesh: Miscreants attack two army officers, rape female friend near Mhow",https://www.telegraphindia.com/india/madhya-pradesh-miscreants-attack-two-army-officers-rape-female-friend-near-mhow/cid/2047372,Negative,0.9718724489212036
Telegraph India,11-09-2024,PTI,Cabinet nod for Ayushman health insurance coverage to all senior citizens above 70,https://www.telegraphindia.com/india/cabinet-nod-for-ayushman-health-insurance-coverage-to-all-senior-citizens-aged-70-years-and-above/cid/2047367,Neutral,0.6674050688743591
Telegraph India,11-09-2024,Our Web Desk,"Rahul Gandhi's US remarks spark fiery showdown with Amit Shah, Rajnath Singh and more",https://www.telegraphindia.com/gallery/rahul-gandhis-united-states-remarks-spark-fiery-showdown-with-amit-shah-rajnath-singh-piyush-goyal-and-more-photogallery/cid/2047351,Neutral,0.9744927287101746
Telegraph India,11-09-2024,PTI,Bengal: Judicial officers raise security concerns after miscreant seen outside residential quarters,https://www.telegraphindia.com/india/bengal-judicial-officers-raise-security-concerns-after-miscreant-seen-outside-residential-quarters/cid/2047341,Negative,0.6264108419418335
Telegraph India,11-09-2024,PTI,"Two terrorists killed in gunfight with security forces in J&K’s Udhampur, operation on",https://www.telegraphindia.com/india/two-terrorists-killed-in-gunfight-with-security-forces-in-jammu-and-kashmirs-udhampur-operation-on/cid/2047353,Negative,0.94895201921463
Telegraph India,11-09-2024,PTI,Rahul indulging in 'dangerous' activities: BJP on Cong leader's meeting with US lawmaker Ilhan Omar,https://www.telegraphindia.com/india/rahul-gandhi-indulging-in-dangerous-activities-bharatiya-janta-party-on-congress-leaders-meeting-with-united-states-lawmaker-ilhan-omar/cid/2047342,Negative,0.8841153979301453
Telegraph India,11-09-2024,PTI,BJP's Sikh cell members protest against Rahul Gandhi near 10 Janpath over his statements,https://www.telegraphindia.com/india/bharatiya-janta-partys-sikh-cell-members-protest-against-rahul-gandhi-near-10-janpath-over-his-statements/cid/2047344,Negative,0.7649697661399841
Telegraph India,11-09-2024,PTI,I feel stronger after coming out of jail. I pledge to fight against Modi's Naya Kashmir narrative,https://www.telegraphindia.com/india/lok-sabha-mp-engineer-rashid-walks-out-of-tihar-jail-on-interim-bail/cid/2047347,Positive,0.5639200806617737
Telegraph India,11-09-2024,PTI,"Sitaram Yechury remains in ICU, condition 'critical but stable': Sources",https://www.telegraphindia.com/india/sitaram-yechury-remains-in-icu-condition-critical-but-stable-sources/cid/2047337,Neutral,0.8401442766189575
Telegraph India,11-09-2024,PTI,"AAP releases list of 21 candidates for Haryana polls, fields Kavita Dalal against Vinesh Phogat",https://www.telegraphindia.com/india/aam-aadmi-party-releases-list-of-21-candidates-for-haryana-assembly-polls-fields-kavita-dalal-against-vinesh-phogat/cid/2047336,Neutral,0.9675524234771729
Telegraph India,11-09-2024,PTI,Uttar Pradesh: Three people including three-year old boy killed after being hit by train while making reel,https://www.telegraphindia.com/india/uttar-pradesh-three-people-including-three-year-old-boy-killed-after-being-hit-by-train-while-making-reel/cid/2047335,Negative,0.9656423926353456
Telegraph India,11-09-2024,PTI,"Extremely shameful, Rahul hurting India's dignity with baseless remarks in US: Rajnath Singh",https://www.telegraphindia.com/india/extremely-shameful-rahul-gandhi-hurting-indias-dignity-with-baseless-remarks-in-us-rajnath-singh/cid/2047328,Negative,0.981560468673706
Telegraph India,11-09-2024,PTI,JPC probe urgent to unearth full extent of corruption in Adani matter: Congress,https://www.telegraphindia.com/india/joint-parliamentary-committee-probe-urgent-to-unearth-full-extent-of-corruption-in-adani-matter-congress/cid/2047320,Neutral,0.7179937362670898
Telegraph India,11-09-2024,PTI,Gyanvapi mosque case: Hindu side requests court to allow ASI to dig premises for survey,https://www.telegraphindia.com/india/gyanvapi-mosque-case-hindu-side-requests-court-to-allow-archaeological-survey-of-india-to-dig-premises-for-survey/cid/2047321,Neutral,0.9658793210983276
Telegraph India,11-09-2024,PTI,Security tightened in and around BJP office in Bengaluru after 'failed IED attack' revelation,https://www.telegraphindia.com/india/security-tightened-in-and-around-bjp-office-in-bengaluru-after-failed-ied-attack-revelation/cid/2047310,Negative,0.6132391095161438
Telegraph India,11-09-2024,PTI,"I don't think Modi handled China well, 4,000 sq km of Indian territory 'occupied'",https://www.telegraphindia.com/india/i-dont-think-modi-handled-china-well-4000-sq-km-of-indian-territory-occupied-rahul-gandhi-in-us/cid/2047313,Negative,0.6206753253936768
Telegraph India,11-09-2024,PTI,"Excise scam: Delhi court grants AAP's Durgesh Pathak bail, extends Kejriwal's custody till Sept 25",https://www.telegraphindia.com/india/excise-scam-delhi-court-grants-aam-aadmi-partys-durgesh-pathak-bail-extends-arvind-kejriwals-custody-till-september-25/cid/2047311,Neutral,0.9659473896026612
Telegraph India,11-09-2024,PTI,"Uttar Pradesh: IMD issues red and orange alerts for several districts, warns of heavy rainfall",https://www.telegraphindia.com/india/uttar-pradesh-indian-meteorological-department-issues-red-and-orange-alerts-for-several-districts-warns-of-heavy-rainfall/cid/2047308,Neutral,0.957243800163269
Telegraph India,11-09-2024,PTI,"60% chance of La Nina conditions to develop by year-end, predicts WMO",https://www.telegraphindia.com/india/la-nina-conditions-may-develop-by-year-end-world-meteorological-organisation/cid/2047288,Neutral,0.9652118682861328
Telegraph India,11-09-2024,PTI,"Shimla mosque dispute: Protesters break barricades, clash with security forces",https://www.telegraphindia.com/india/shimla-mosque-dispute-protesters-break-barricades-clash-with-security-forces/cid/2047293,Negative,0.8046677112579346
Telegraph India,11-09-2024,PTI,"Tremors felt in Delhi, nearby region as 5.8 magnitude earthquake strikes Pakistan",https://www.telegraphindia.com/india/tremors-felt-in-delhi-neighbouring-region-as-5-8-magnitude-earthquake-strikes-pakistan/cid/2047292,Negative,0.5377662777900696
Telegraph India,11-09-2024,PTI,"America discovered by 'our Indian ancestors', not Columbus: MP minister Inder Singh",https://www.telegraphindia.com/india/madhya-pradesh-minister-inder-singh-parmar-america-discovered-by-our-indian-ancestors-not-columbus/cid/2047287,Neutral,0.8691679835319519
Telegraph India,11-09-2024,PTI,Rahul Gandhi has always threatened the nation's security and hurt sentiments: Amit Shah,https://www.telegraphindia.com/india/amit-shah-raps-rahul-gandhi-over-his-remark-on-reservation-in-america/cid/2047279,Negative,0.9722229838371276
Telegraph India,11-09-2024,PTI,"SC agrees to set up bench to hear pleas of states on recovery of royalty, tax dues on minerals",https://www.telegraphindia.com/india/supreme-court-agrees-to-set-up-bench-to-hear-pleas-of-states-on-recovery-of-royalty-and-tax-dues-on-minerals/cid/2047280,Neutral,0.9512088298797609
Telegraph India,11-09-2024,PTI,Amit Shah thanks Amitabh Bachchan for joining cyber security awareness campaign,https://www.telegraphindia.com/india/amit-shah-thanks-amitabh-bachchan-for-joining-cyber-security-awareness-campaign/cid/2047272,Positive,0.7808693051338196
Telegraph India,11-09-2024,PTI,Have FPIs implicated in Adani matter revealed details of their owners: Congress,https://www.telegraphindia.com/india/have-foreign-portfolio-investors-implicated-in-adani-matter-revealed-details-of-their-owners-congress/cid/2047269,Neutral,0.9735639691352844
Telegraph India,11-09-2024,PTI,Malaika Arora's father dies by suicide by jumping off a terrace: Mumbai Police,https://www.telegraphindia.com/india/malaika-arora-father-dies-by-suicide-by-jumping-off-a-terrace-police-team-present-at-the-spot-mumbai-police/cid/2047281,Negative,0.9356985092163086
Telegraph India,11-09-2024,PTI,SC to hear plea related to insolvency proceedings against ed-tech firm Byju's on September 17,https://www.telegraphindia.com/india/supreme-court-to-hear-plea-related-to-insolvency-proceedings-against-ed-tech-firm-byjus-on-september-17/cid/2047261,Neutral,0.9690472483634948
Telegraph India,11-09-2024,PTI,Rahul Gandhi indicates Congress in alignment with Modi govt on major foreign policy issues,https://www.telegraphindia.com/india/rahul-gandhi-indicates-congress-in-alignment-with-narendra-modi-government-on-major-foreign-policy-issues/cid/2047259,Neutral,0.8980339765548706
Telegraph India,11-09-2024,PTI,"Indian democracy for the last 10 years was broken. It's fighting back, but it was broken",https://www.telegraphindia.com/india/rahul-gandhi-in-united-states-indian-democracy-broken-from-last-10-years-now-it-is-fighting-back/cid/2047258,Negative,0.9799875020980836
Telegraph India,11-09-2024,PTI,"Rahul Gandhi's clarification on reservation false, misleading, says BSP chief Mayawati",https://www.telegraphindia.com/india/mayawati-rahul-gandhis-clarification-on-reservation-false-misleading/cid/2047255,Negative,0.9265775680541992
Telegraph India,11-09-2024,PTI,"Maharashtra: Man held for killing brother, pregnant sister-in-law, nephew over property feud",https://www.telegraphindia.com/india/maharashtra-man-held-for-killing-brother-pregnant-sister-in-law-nephew-over-property-feud/cid/2047237,Negative,0.8906561732292175
Telegraph India,11-09-2024,Dev Raj,"RJD leader Tejashwi Prasad Yadav begins yatra, eyes on 2025 Bihar Assembly elections",https://www.telegraphindia.com/india/tejashwi-prasad-yadav-begins-yatra-eyes-on-2025-bihar-assembly-elections/cid/2047223,Neutral,0.9672775268554688
Telegraph India,11-09-2024,Animesh Bisoee,Hemant Soren accuses BJP of poaching MLAs ahead of Jharkhand Assembly polls,https://www.telegraphindia.com/india/hemant-soren-accuses-bjp-of-poaching-mlas-ahead-of-jharkhand-assembly-polls/cid/2047236,Negative,0.5195648074150085
Telegraph India,11-09-2024,Dev Raj,Bihar: Nitish Kumar cabinet nod for three five-star hotels in Patna,https://www.telegraphindia.com/india/bihar-nitish-kumar-cabinet-nod-for-three-five-star-hotels-in-patna/cid/2047222,Neutral,0.8063915967941284
Telegraph India,11-09-2024,Subhashish Mohanty,Odisha: IIT Bhubaneswar to host programme for debate on bridge collapses,https://www.telegraphindia.com/india/odisha-iit-bhubaneswar-to-host-programme-to-debate-bridge-collapses/cid/2047221,Neutral,0.9674582481384276
Telegraph India,11-09-2024,Subhashish Mohanty,"BJD, BJP in war of words over contribution towards attracting industries to Odisha",https://www.telegraphindia.com/india/bjd-bjp-in-war-of-words-over-contribution-towards-attracting-industries-to-odisha/cid/2047220,Neutral,0.8704339861869812
Telegraph India,11-09-2024,PTI,"Pakistan violates ceasefire along border in Jammu, Border Security Force personnel injured",https://www.telegraphindia.com/india/pakistan-violates-ceasefire-along-border-in-jammu-border-security-force-personnel-injured/cid/2047231,Negative,0.957591712474823
Telegraph India,11-09-2024,Animesh Bisoee,"Activists remind Soren of ‘unfulfilled’ vows, but promise to prevent BJP govt in Jharkhand",https://www.telegraphindia.com/india/activists-remind-hemant-soren-of-unfulfilled-vows-but-promise-to-prevent-bjp-government-in-jharkhand/cid/2047218,Negative,0.8432972431182861
Telegraph India,11-09-2024,PTI,"After a series of bridge collapse in Bihar, around 1,000 small bridges to be built in rural areas",https://www.telegraphindia.com/india/around-1000-small-bridges-to-be-built-in-rural-areas-in-bihar/cid/2047229,Negative,0.5894011855125427
Telegraph India,11-09-2024,Subhashish Mohanty,55 tiger deaths in 10 years in Odisha sparks concern,https://www.telegraphindia.com/india/55-tiger-deaths-in-10-years-in-odisha-sparks-concern/cid/2047217,Negative,0.9614084362983704
Telegraph India,11-09-2024,Imran Ahmed Siddiqui,Use artificial intelligence to identify modus operandi of cyber criminals: Amit Shah,https://www.telegraphindia.com/india/amit-shah-urges-agencies-to-use-artificial-intelligence-to-beef-up-cyber-security/cid/2047170,Neutral,0.8702653050422668
Telegraph India,11-09-2024,J.P. Yadav,"If there was a time when Sikhs felt threatened, it was when Rahulji’s family was in power",https://www.telegraphindia.com/india/bjp-slams-rahul-gandhi-over-claims-on-religious-freedom-of-sikh-community/cid/2047199,Neutral,0.930636465549469
Telegraph India,11-09-2024,Muzaffar Raina,"Jammu & Kashmir: Engineer Rashid gets poll-time bail till October 2, BJP 'proxy' tag sticks",https://www.telegraphindia.com/india/jk-assembly-polls-engineer-rashid-gets-bail-till-october-2-proxy-tag-sticks/cid/2047165,Neutral,0.9493975639343262
Telegraph India,11-09-2024,G.S. Mudur,Anusandhan National Research Foundation to facilitate 'ease of doing research': Officials,https://www.telegraphindia.com/india/anusandhan-national-research-foundation-to-facilitate-ease-of-doing-research/cid/2047174,Positive,0.8297393321990967
Telegraph India,11-09-2024,Muzaffar Raina,"Flying officer accuses wing commander of rape, hush-up finger at Indian Air Force",https://www.telegraphindia.com/india/flying-officer-accuses-wing-commander-of-rape-hush-up-finger-at-indian-air-force/cid/2047171,Negative,0.8418389558792114
Telegraph India,11-09-2024,Anita Joshua,"In another dig at PM, Rahul Gandhi sees ‘psychological collapse of the Godsend’",https://www.telegraphindia.com/india/in-another-dig-at-pm-narendra-modi-rahul-gandhi-sees-psychological-collapse-of-the-godsend/cid/2047162,Negative,0.5681059956550598
Telegraph India,11-09-2024,Our Bureau,Supreme Court grants relief to Shashi Tharoor in defamation case over PM Modi ‘metaphor’,https://www.telegraphindia.com/india/supreme-court-grants-relief-to-shashi-tharoor-in-defamation-case-over-pm-modi-metaphor/cid/2047179,Neutral,0.8865396976470947
Telegraph India,11-09-2024,Our Bureau,SC recommends appointment of hate speech-accused Justice Gowri as permanent judge,https://www.telegraphindia.com/india/supreme-court-recommends-appointment-of-hate-speech-accused-justice-lekshmana-chandra-victoria-gowri/cid/2047178,Neutral,0.96747487783432
Telegraph India,11-09-2024,Piyush Srivastava,"Uttar Pradesh: Fifth maneater wolf caged by forest department team, call for compassion",https://www.telegraphindia.com/india/fifth-maneater-wolf-caged-by-forest-department-team-in-uttar-pradesh-call-for-compassion/cid/2047177,Neutral,0.9288173913955688
Telegraph India,11-09-2024,Pheroze L. Vincent,AAP sees 'direct fight' with Congress in Haryana polls as alliance talks reach impasse,https://www.telegraphindia.com/india/aap-sees-direct-fight-with-congress-in-haryana-assembly-polls-as-alliance-talks-hit-impasse/cid/2047169,Neutral,0.8772706985473633
News Laundry,11-09-2024,Shivnarayan Rajpurohit,Nicobar project to hack 10 lakh trees: Govt invites proposals despite pending nod and cases,https://www.newslaundry.com/2024/09/11/nicobar-project-to-hack-10-lakh-trees-govt-invites-proposals-despite-pending-nod-and-cases,Neutral,0.9330896139144896
News Laundry,11-09-2024,NL Team,"What’s Your Ism? Josy Joseph on future of journalism, Indian democracy",https://www.newslaundry.com/2024/09/11/whats-your-ism-josy-joseph-on-future-of-journalism-indian-democracy,Neutral,0.9794066548347472
News Laundry,11-09-2024,Prateek Goyal,"In MP, postmortem report delay points to a ‘custodial death cover-up’",https://www.newslaundry.com/2024/09/11/in-mp-postmortem-report-delay-points-to-a-custodial-death-cover-up,Negative,0.8647006750106812
News Laundry,11-09-2024,Vangamla Salle K S,Manipur: Clashes amid curfew leave several injured,https://www.newslaundry.com/2024/09/11/manipur-clashes-amid-curfew-leave-several-injured,Negative,0.9651066064834596
News Laundry,11-09-2024,The News Minute,Karnataka HC restricts media from publishing details of chargesheet against actor Darshan,https://www.newslaundry.com/2024/09/11/karnataka-hc-restricts-media-from-publishing-details-of-chargesheet-against-actor-darshan,Neutral,0.8731394410133362
News Laundry,11-09-2024,Dhanya RajendranPooja PrasannaShabbir AhmedNidheesh MK,"Powertrip: Congress’s delayed exposé of Kerala ADGP-RSS meet, Sakshi Malik in politics",https://www.newslaundry.com/2024/09/11/powertrip-why-congress-took-time-to-expose-kerala-adgp-rss-meeting-sakshi-maliks-political-entry,Negative,0.5697311162948608
The Print,11-09-2024,Sampurna Panigrahi,Data on unpaid labour divides economists. But they agree on one thing: real rural wages have stagnated,https://theprint.in/economy/data-on-unpaid-labour-divides-economists-but-they-agree-on-one-thing-real-wages-have-stagnated/2262397/,Negative,0.8699012398719788
The Print,12-09-2024,Sreyashi Dey,Mamata says ‘ready to quit’ as protesting doctors refuse meeting with her unless it’s live-streamed,https://theprint.in/india/mamata-says-ready-to-quit-as-protesting-doctors-refuse-meeting-with-her-unless-its-live-streamed/2265182/,Neutral,0.7460843324661255
The Print,12-09-2024,Sourav Roy Barman,Pragmatist who could make or break coalitions: The many facets of CPI(M) stalwart Sitaram Yechury,https://theprint.in/politics/pragmatist-who-could-make-or-break-coalitions-the-many-facets-of-cpim-stalwart-sitaram-yechury/2264619/,Neutral,0.977218747138977
The Print,12-09-2024,Sumi Sukanya Dutta,"Ayushman Bharat for 70+ age group to be rolled out within a week, Aadhaar must to avail scheme",https://theprint.in/health/ayushman-bharat-for-70-age-group-to-be-rolled-out-within-a-week-aadhaar-must-to-avail-scheme/2264999/,Neutral,0.964384377002716
The Print,12-09-2024,Neelam Pandey,"Calls for justice, barbs at Modi as Engineer Rashid roars at 1st J&K rally. ‘Zulm ka badla vote se’",https://theprint.in/politics/calls-for-justice-barbs-at-modi-as-engineer-rashid-roars-at-1st-jk-rally-zulm-ka-badla-vote-se/2264758/,Neutral,0.8926172256469727
The Print,12-09-2024,Keshav Padmanabhan,"India-China have made progress on border disengagement, says Jaishankar. ‘75%’ issues resolved",https://theprint.in/diplomacy/india-china-have-made-progress-on-border-disengagement-says-jaishankar-75-issues-resolved/2264620/,Neutral,0.9629669189453124
The Print,12-09-2024,ThePrint Team,"Marxism is a creative science—what CPIM’s Sitaram Yechury said on communism, coalition politics",https://theprint.in/walk-the-talk/marxism-is-a-creative-science-what-cpims-sitaram-yechury-said-on-communism-coalition-politics/2264954/,Neutral,0.548156201839447
The Print,12-09-2024,Sagrika Kissu,Greater Noida stadium defeated the Afghanistan vs New Zealand Test. There’s a lesson here,https://theprint.in/ground-reports/greater-noida-stadium-defeated-the-afghanistan-vs-new-zealand-test-theres-a-lesson-here/2264290/,Negative,0.6164780259132385
The Print,12-09-2024,Sarthak Shukla,Who really runs India’s policy? The dangerous grip of sarkar-bazaar nexus,https://theprint.in/opinion/who-really-runs-indias-policy-the-dangerous-grip-of-sarkar-bazaar-nexus/2262440/,Negative,0.9778257608413696
The Print,12-09-2024,PTI,‘He made mark as effective parliamentarian’: PM Modi condoles Sitaram Yechury’s demise,https://theprint.in/india/pm-modi-condoles-yechurys-demise-says-he-made-mark-as-effective-parliamentarian/2264795/,Neutral,0.7695033550262451
The Print,12-09-2024,ANI,Chandigarh Police announces reward for information leading to arrest on Sector 10 blast suspects,https://theprint.in/india/chandigarh-police-announces-reward-for-information-leading-to-arrest-on-sector-10-blast-suspects/2264028/,Neutral,0.9289931058883668
The Print,12-09-2024,Michelle Nichols,"US supports 2 permanent UN Security Council seats for Africa in bid to repair ties, counter China",https://theprint.in/world/exclusive-us-supports-two-permanent-un-security-council-seats-for-africa/2263846/,Positive,0.647477388381958
The Print,12-09-2024,Kapil Komireddi,Rahul Gandhi is hopelessly delusional. His remark on Sikhs proves it,https://theprint.in/opinion/rahul-gandhi-is-hopelessly-delusional-his-remark-on-sikhs-proves-it/2264104/,Negative,0.9618133306503296
The Print,12-09-2024,JongJin Kim,Collaboration between Asia-Pacific countries drives sustainability. It’s based on respect,https://theprint.in/opinion/collaboration-between-asia-pacific-countries-drives-sustainability-its-based-on-respect/2264112/,Positive,0.9848672747612
The Print,12-09-2024,Lt Gen H S Panag (retd),SIG Sauer 716 rifles are a stopgap. AK-203 is the future rifle of Indian armed forces,https://theprint.in/opinion/sig-sauer-716-rifles-are-a-stopgap-ak-203-is-the-future-rifle-of-indian-armed-forces/2263620/,Neutral,0.9696878790855408
